cACCx,cACCy,cACCz,cECG,cEMG,cEDA,cTemp,cResp,wACCx,wACCy,wACCz,wBVP,wEDA,wTEMP,label
0.9160388578687395,-0.14791085958480835,-0.15634742975234986,-0.0657366943359375,-0.003076695033482143,12.95808846609933,34.21092987060547,-4.022260393415179,53.0,-18.625,29.625,12.553125,5.917709,33.09,1
0.8892285701206752,-0.05020228590284075,-0.15326400143759591,0.08781502859933035,-0.0028067452566964287,12.943801879882812,34.21099853515625,-3.762939453125,55.875,-18.0,28.0,-19.625,5.936898,33.09,1
0.9138194288526262,0.01658628259386335,-0.12888914585113526,-0.0008666120256696428,-0.0031486293247767858,12.955378941127233,34.20580291748047,-2.7086007254464284,58.75,-4.375,19.625,-6.869375,6.031562,33.09,1
0.9065337187903268,0.03610285486493792,-0.1632720010621207,-0.0428924560546875,-0.0022948346819196427,12.95383780343192,34.20827102661133,-1.5043858119419642,35.625,-14.875,48.0,-4.3775,6.068661,33.09,1
0.9046068572998047,0.018841143335614884,-0.14210057190486364,0.06774117606026786,-0.003633335658482143,12.945005144391741,34.20653533935547,-1.0754568917410714,37.25,-10.0,49.0,-26.54625,6.179955,33.09,1
0.9143760054452079,-0.004518855980464391,-0.1444788578578404,-0.03810869489397321,-0.002713099888392857,12.959538051060267,34.20654296875,-0.26527622767857145,44.5,-3.375,44.375,32.278125,6.187631,33.09,1
0.8997862877164569,-0.04923542772020612,-0.14344571556363786,-0.07047703334263393,-0.002617885044642857,12.960359845842634,34.20839309692383,1.7934134347098214,46.0,-6.5,42.0,95.161875,6.177397,33.09,1
0.9082971429824829,-0.07705257211412703,-0.13620342765535626,0.019690115792410715,-0.002364676339285714,12.95454842703683,34.20766830444336,4.055184500558036,48.25,-8.25,40.25,-30.208125000000006,6.168442,33.09,1
0.8993794284548078,-0.08407999992370606,-0.13331542594092233,0.06710187639508929,-0.0033262416294642856,12.961713518415179,34.20181655883789,5.059029715401786,48.875,-7.625,39.0,-66.59625,6.150533,33.09,1
0.9137508535385132,-0.09990057195935931,-0.14473371539797103,-0.028904506138392856,-0.0034473528180803572,12.952344621930804,34.20549774169922,4.65576171875,49.875,-5.5,38.75,-3.211875,6.145416,33.09,1
0.9064708532605852,-0.06904914379119872,-0.16855771269117084,-0.042397809709821425,-0.0023183768136160712,12.95463126046317,34.20930099487305,3.5886666434151784,49.75,-5.75,37.75,1.0743749999999999,6.13774,33.09,1
0.9010091475078038,-0.051592000211988176,-0.18425371408462524,0.023707449776785714,-0.002994559151785714,12.956274850027901,34.203128814697266,1.9422694614955358,51.25,-5.0,35.75,15.54,6.131344,33.09,1
0.9022331442151751,-0.08116571460451398,-0.18603314535958426,-0.019422258649553572,-0.0023466273716517857,12.943171909877233,34.207618713378906,0.951416015625,51.625,-4.75,33.625,26.629375000000003,6.135181,33.09,1
0.9046959931509836,-0.08820456981658936,-0.18224685668945312,0.050782470703125,-0.003830043247767857,12.954648699079241,34.20961380004883,1.34051513671875,53.25,-6.75,33.75,50.865,6.153091,33.11,1
0.8989931426729475,-0.07356685365949359,-0.17580114398683822,-0.034461233956473214,-0.002225777762276786,12.953323364257812,34.20819854736328,2.2670462472098216,51.5,-10.0,27.625,45.04625,6.167163,33.11,1
0.8602091435023717,-0.05169943026133946,-0.1600948589188712,0.05569466727120536,-0.0029754638671875,12.944734845842634,34.20703887939453,2.2325613839285716,60.25,-14.625,27.0,-44.197500000000005,6.171,33.11,1
0.9463405677250454,-0.01842857667378017,-0.1772605722291129,0.031143624441964286,-0.0027214704241071428,12.949196951729911,34.20640182495117,0.7013113839285714,58.25,-13.0,21.875,-11.924999999999999,6.186352,33.11,1
0.9071245697566441,-0.011830859184265137,-0.15076800176075528,-0.06765642438616072,-0.0030494907924107145,12.943352835518974,34.205101013183594,-1.6998639787946428,53.5,-13.875,30.125,-69.92125,6.174839,33.07,1
0.9024697194780622,0.011359997136252267,-0.12388114179883684,0.018729596819196427,-0.0033571079799107144,12.931605747767858,34.2093620300293,-3.973118373325893,50.25,-15.0,33.5,-62.176249999999996,6.202982,33.07,1
0.9123885720116751,-0.005675426551273891,-0.1352685717173985,0.00821384974888393,-0.002866646902901786,12.938424246651786,34.20951461791992,-4.904985700334821,50.375,-15.375,34.5,-21.253125,6.195306,33.07,1
0.9040537187031337,-0.013209145750318254,-0.14092457226344518,0.03769723074776786,-0.003458077566964286,12.943056379045759,34.21259689331055,-4.807809012276786,48.375,-15.0,36.5,-37.855625,6.192748,33.07,1
0.907997715813773,-0.026297143868037633,-0.1380914306640625,-0.0421197509765625,-0.0030591692243303573,12.932508196149554,34.20783615112305,-4.450299944196429,49.25,-14.75,35.75,-57.544999999999995,6.18891,33.11,1
0.907766854422433,-0.020278862885066442,-0.13544914279665266,-0.003350830078125,-0.002764369419642857,12.933992658342634,34.21063232421875,-3.7900565011160716,49.5,-15.25,35.125,40.758750000000006,6.162046,33.11,1
0.9044777079990932,-0.014211428506033762,-0.1502491419655936,0.04043125697544643,-0.002991943359375,12.935407366071429,34.2091064453125,-2.840061732700893,50.25,-14.875,34.375,73.63125,6.183793,33.11,1
0.9036548546382359,-0.028811429909297397,-0.16356228726250785,-0.0279144287109375,-0.0022236851283482144,12.924346923828125,34.20848846435547,-1.8921072823660714,50.625,-13.75,34.625,42.582499999999996,6.202982,33.11,1
0.9061234269823347,-0.03536799771445138,-0.15093257325036186,-0.022313494001116072,-0.0029689243861607145,12.932054792131696,34.210601806640625,-1.4021780831473214,51.25,-13.5,34.0,18.3775,6.204261,33.07,1
0.9069828530720302,-0.036169144426073344,-0.14616114548274448,-0.0037029157366071427,-0.002986973353794643,12.934494018554688,34.21156692504883,-0.8821934291294643,51.5,-13.25,33.75,1.1256249999999997,6.210658,33.07,1
0.907440002986363,-0.02689142874308995,-0.15838971410478864,-0.05702401297433036,-0.002868739536830357,12.928717476981026,34.21106719970703,0.41421072823660715,51.0,-14.0,33.875,-3.871875,6.211936,33.07,1
0.903710857118879,-0.0316457165990557,-0.12931657178061348,0.03273193359375,-0.0029571533203125,12.949332101004464,34.21250534057617,2.3880528041294644,50.125,-13.75,34.875,-8.468125,6.220891,33.07,1
0.9113954305648804,-0.024872000217437743,-0.12323200225830078,-0.03128696986607143,-0.0023262241908482144,12.967714582170759,34.21082305908203,4.53070068359375,48.75,-13.5,36.5,-6.78,6.224729,33.09,1
0.9093725728988648,-0.01746971436909267,-0.14434171165738788,0.03853297642299107,-0.003377772739955357,12.982692173549108,34.209877014160156,5.270315987723214,49.375,-13.75,36.125,-18.591875,6.261827,33.09,1
0.9029634257725306,-0.017387429305485317,-0.14648457050323485,0.012718505859375,-0.0033694022042410716,13.015866960797991,34.21613311767578,4.275730678013393,49.25,-14.375,36.625,-23.27375,6.30916,33.09,1
0.9066982855115618,-0.03761371510369437,-0.15432000296456475,-0.057199009486607146,-0.0027756173270089284,13.029006958007812,34.212284088134766,2.7510288783482144,55.75,-12.125,32.625,2.175625,6.366726,33.09,1
0.9029908582142421,-0.007577140671866281,-0.15813257217407226,0.016142578125,-0.003243844168526786,13.041708809988839,34.2092399597168,1.6417149135044642,51.75,-3.0,28.875,-27.685624999999998,6.39487,33.07,1
0.906307430267334,-0.03229714597974505,-0.14586514404841833,0.059721156529017855,-0.0024797712053571427,13.057283673967634,34.21348190307617,1.10986328125,58.625,-2.625,20.0,15.993125000000003,6.375681,33.07,1
0.9060937145778111,-0.03696457249777658,-0.15213600022452217,-0.01625296456473214,-0.002886788504464286,13.056405203683036,34.20809555053711,-0.13410295758928573,60.875,-1.125,17.875,76.271875,6.365447,33.07,1
0.9066354233877999,-0.019688002041407995,-0.15095200061798095,0.018570818219866073,-0.0022399030412946427,13.068311418805804,34.20792007446289,-1.8022896902901786,61.25,-0.25,15.625,100.560625,6.361609,33.07,1
0.9045245701926096,-0.01702171359743391,-0.16107542753219606,0.016223929268973213,-0.0025469970703125,13.067816598074776,34.20903778076172,-2.95269775390625,60.125,-2.0,17.375,82.32374999999999,6.374402,33.07,1
0.9012468555995397,-0.018714286940438408,-0.1868297130720956,-0.020343540736607144,-0.003401314871651786,13.055964878627233,34.2053108215332,-3.64837646484375,60.625,-3.625,19.0,-142.73375,6.316835,33.07,1
0.8999474225725447,-0.037474284512656074,-0.19072000299181258,0.022531912667410715,-0.0026516287667410713,13.055354527064733,34.20670700073242,-3.6712820870535716,59.875,-11.625,17.5,-89.57125,6.237522,33.07,1
0.8992388582229615,-0.04457371541431972,-0.1772160015787397,0.07055419921875,-0.002969970703125,13.058870588030134,34.21214294433594,-3.10418701171875,63.125,-3.75,-1.25,117.99625,6.22345,33.07,1
0.9032297127587454,-0.04128114359719413,-0.16563313961029053,0.057336338588169646,-0.002585972377232143,13.064985002790179,34.20698547363281,-2.056544712611607,62.875,-3.625,-9.125,44.065625,6.113434,33.07,1
0.9068011406489781,-0.04075542620250157,-0.1511222880227225,-0.12541155133928572,-0.0030277797154017855,13.062537057059151,34.21481704711914,-0.7667672293526786,62.625,-2.625,-3.75,-10.59,6.043076,33.07,1
0.9069382803780692,-0.030406855855669292,-0.1506708584512983,-0.038095615931919645,-0.0024601527622767857,13.05250985281808,34.21157455444336,0.353759765625,63.125,-4.25,1.875,-138.219375,6.008536,33.07,1
0.9093531404222761,-0.03592457090105329,-0.15396114485604423,0.05042018345424107,-0.003613978794642857,13.054323468889509,34.21242904663086,1.6717267717633928,62.0,-4.5,5.25,-234.2475,6.005977,33.07,1
0.9021702929905483,-0.03963428701673235,-0.15317028488431658,0.037843453543526785,-0.0021831403459821428,13.062107631138392,34.20917892456055,3.2718418666294644,63.125,-5.25,3.625,152.37562499999999,6.007257,33.07,1
0.9011577129364013,-0.034524571555001396,-0.16486628600529263,-0.07400992257254464,-0.0031093924386160713,13.051382882254464,34.215660095214844,4.73309326171875,64.25,-7.5,10.75,61.679375,6.01749,33.07,1
0.9104514278684344,-0.06211885895047869,-0.1313005726678031,0.011705147879464285,-0.0034949602399553573,13.041046142578125,34.21664047241211,5.469621930803571,56.875,-6.25,19.5,5.61875,6.011094,33.07,1
0.9070879997525896,-0.008363428456442697,-0.1527188583782741,0.07224295479910714,-0.0027931431361607143,13.042463030133929,34.213077545166016,5.009477887834821,63.375,-6.125,13.0,19.23125,6.078895,33.07,1
0.8979885673522949,-0.0180194319997515,-0.18004457099097115,-0.03383658272879464,-0.003226841517857143,13.042225428989955,34.21758270263672,3.3305140904017856,61.625,-7.625,14.5,3.7024999999999997,6.016211,33.07,1
0.9070480026517596,-0.04785485710416521,-0.17539542879377093,-0.03290980747767857,-0.0032108851841517855,13.027053833007812,34.214962005615234,0.8950456891741071,63.0,-0.25,16.25,15.325624999999999,5.962483,33.07,1
0.900342858859471,-0.024699427059718542,-0.1783382865360805,0.07013201032366072,-0.0028373500279017857,13.026670183454241,34.21296310424805,-1.1973353794642858,58.625,5.375,3.0,111.324375,5.950969,33.07,1
0.900814859526498,-0.042724571568625316,-0.1702594290460859,0.06860988071986607,-0.002595912388392857,13.036586216517858,34.212860107421875,-2.1250174386160716,58.625,6.25,-4.25,-133.4575,5.961204,33.07,1
0.9023874303272792,-0.02746857132230486,-0.17331199986594065,-0.10601728166852678,-0.003278634207589286,13.035337175641741,34.22182083129883,-2.529148646763393,68.375,-0.625,-1.125,20.111874999999998,5.869097,33.09,1
0.9045382847104754,-0.01904228619166783,-0.16639314208711897,-0.0188800048828125,-0.002701328822544643,13.027537754603795,34.218284606933594,-2.822666713169643,59.25,-5.25,17.375,86.268125,5.870377,33.09,1
0.9036800023487636,-0.024713144983564105,-0.1612719999040876,0.02356358119419643,-0.0022092982700892857,13.032758440290179,34.21684265136719,-2.790004185267857,53.0,-5.625,29.875,-123.48624999999998,5.904916,33.09,1
0.9186800009863717,-0.006328002044132777,-0.16091200045176915,0.027786778041294643,-0.0031836809430803572,13.036400931222099,34.22157287597656,-2.31903076171875,57.5,-6.0,31.625,20.58875,6.020049,33.09,1
0.8930022873197283,0.014238858222961425,-0.17942056928362166,-0.09843723842075892,-0.0031674630301339285,13.027454921177455,34.22077178955078,-1.5121372767857142,52.375,-19.75,29.75,-12.054375,6.073778,33.09,1
0.896254859651838,-0.002982856205531529,-0.178847998210362,0.006924002511160714,-0.002694004603794643,13.023869105747767,34.221500396728516,-0.30963134765625,51.375,-17.0,32.0,93.848125,6.081453,33.09,1
0.8928399964741298,-0.06562057086399624,-0.1215657149042402,0.02407601492745536,-0.003238612583705357,13.045508248465401,34.22187805175781,1.4644513811383928,52.875,-18.125,27.25,-52.998125,6.055868,33.09,1
0.9255325726100376,-0.08996228558676583,-0.13616228682654244,0.013799089704241072,-0.0028355189732142856,13.061514718191964,34.21953201293945,3.1971435546875,54.625,-16.25,26.875,-69.13187500000001,6.037959,33.09,1
0.9059062835148403,-0.0813680008479527,-0.12318285839898245,-0.0070955984933035714,-0.002972586495535714,13.053510393415179,34.22344970703125,4.777840750558036,55.375,-14.375,26.625,61.211875,5.939456,33.07,1
0.9144137123652867,-0.06809371709823608,-0.11509485585348947,0.030735037667410713,-0.0029307338169642858,13.056767054966517,34.22282791137695,5.160226004464286,55.0,-13.875,26.875,24.603125000000002,5.903637,33.07,1
0.9055828564507621,-0.06132000207901001,-0.13347428560256958,0.033250645228794645,-0.0022247314453125,13.058438982282366,34.2216682434082,4.293840680803571,54.875,-13.875,27.5,-23.62625,5.88061,33.07,1
0.9090057134628295,-0.06718171630586897,-0.14029485872813632,-0.028824462890625,-0.00369873046875,13.043849400111608,34.22350311279297,3.4596732003348216,54.75,-14.75,27.25,-15.477500000000001,5.875494,33.07,1
0.907629714012146,-0.064771431854793,-0.14298285586493356,0.004904872349330357,-0.0021990966796875,13.049329485212054,34.224491119384766,2.2120448521205356,54.375,-14.625,28.0,2.0006250000000003,5.879332,33.07,1
0.9076765700748989,-0.05832228796822684,-0.14675085646765573,0.02028782435825893,-0.0037620326450892856,13.048987252371651,34.221004486083984,0.21910749162946427,54.125,-14.875,28.0,-4.063750000000001,5.88189,33.07,1
0.9058434275218419,-0.0558308550289699,-0.1575051426887512,0.04215401785714286,-0.0019866943359375,13.032956804547991,34.22467041015625,-2.3250732421875,54.0,-15.0,28.0,-7.88,5.838395,33.07,1
0.9055417122159686,-0.060762286526816235,-0.15464685542242868,-0.0215789794921875,-0.0032961600167410714,13.042308262416295,34.223594665527344,-4.549726213727679,54.125,-15.0,28.0,-7.8775,5.857584,33.07,1
0.9063211406980242,-0.06331085579735893,-0.15809143032346454,-0.049427490234375,-0.0033306884765625,13.038293021065849,34.226036071777344,-5.590462820870536,54.125,-15.0,28.125,16.97375,5.851188,33.07,1
0.9037657158715384,-0.05831999846867152,-0.1618422862461635,0.11261771065848214,-0.0035574776785714285,13.025658743722099,34.2213020324707,-5.854230608258929,54.5,-15.0,28.125,1.429375,5.860143,33.07,1
0.9069942835399083,-0.05545599971498762,-0.15638285705021449,-0.05354239327566964,-0.0019652448381696427,13.038524082728795,34.2234992980957,-5.576651436941964,54.75,-14.125,28.0,0.9449999999999998,5.851188,33.07,1
0.9080342830930437,-0.06571542978286743,-0.14777142592838832,-0.06882908412388393,-0.0034211948939732143,13.035491943359375,34.22271728515625,-4.807181222098214,53.25,-14.5,29.25,17.9175,5.970158,33.07,1
0.9079622854505266,-0.060318856920514786,-0.1437657148497445,-0.0099554443359375,-0.0028836495535714286,13.028656005859375,34.222694396972656,-3.732081821986607,54.75,-14.5,27.625,-5.4868749999999995,6.054589,33.07,1
0.9063737079075405,-0.06102628639766148,-0.13830857140677316,-0.001776646205357143,-0.003099452427455357,13.039249965122767,34.225948333740234,-2.143947056361607,54.25,-14.25,27.75,13.1675,5.994464,33.07,1
0.9078434290204729,-0.06500342845916748,-0.14922628607068744,0.040958077566964284,-0.0027531215122767855,13.044919695172991,34.22441101074219,-0.16680036272321427,54.625,-14.375,28.0,27.113124999999997,5.966321,33.07,1
0.9078171396255493,-0.06397828817367554,-0.14333142927714757,-0.036903076171875,-0.0027811104910714286,13.035500662667411,34.22509002685547,1.7557896205357142,54.75,-14.375,27.625,12.783750000000001,5.936898,33.07,1
0.906963426045009,-0.06430057321275984,-0.15026857171739852,0.05148638044084822,-0.0030863734654017856,13.034949166434151,34.22663116455078,2.9412667410714284,54.75,-14.0,28.0,-6.250624999999999,5.924105,33.07,1
0.9056331423350743,-0.06753714425223215,-0.1579268605368478,0.055082571847098215,-0.0027081298828125,13.035596575055804,34.22534942626953,3.115940638950893,54.25,-13.875,27.75,-32.1075,5.912592,33.07,1
0.9016960035051619,-0.0628434293610709,-0.1712365698814392,-0.0683404541015625,-0.0030816650390625,13.025610787527901,34.22600173950195,2.194309779575893,54.625,-13.875,27.125,-24.26,5.913871,33.07,1
0.9036514282226562,-0.07555542945861816,-0.1700982870374407,0.06598885672433036,-0.0026864188058035713,13.018870762416295,34.22761917114258,0.46938650948660715,55.125,-13.875,26.625,-9.834375,5.959924,33.07,1
0.9060285684040614,-0.0783417170388358,-0.16484342779432024,0.018567940848214285,-0.0033712332589285712,13.024470738002233,34.22980499267578,-1.1306937081473214,55.5,-13.75,26.375,13.53,5.910033,33.07,1
0.9041725662776402,-0.0748079981122698,-0.16460228647504535,-0.08720450265066965,-0.0029404122488839285,13.020464215959821,34.2292594909668,-2.1436767578125,55.625,-13.75,26.0,5.32625,5.88061,33.07,1
0.9048994248253959,-0.07616914646966116,-0.16669257300240653,0.010272478376116072,-0.002744227818080357,13.008584158761161,34.22704315185547,-2.6031319754464284,55.625,-13.5,26.0,-10.74125,5.861422,33.07,1
0.9047154324395316,-0.0738765733582633,-0.16433028391429355,-0.0008849225725446429,-0.002618408203125,13.016350882393974,34.226871490478516,-2.4692905970982144,55.75,-13.625,26.0,34.448750000000004,5.851188,33.07,1
0.9052434267316546,-0.07883428505488804,-0.15358399936131067,0.014354422433035714,-0.0034353201729910715,13.019097464425224,34.227745056152344,-1.9247698102678572,55.75,-13.75,26.0,4.52,5.844791,33.05,1
0.9077497134889875,-0.0750342879976545,-0.15298514298030308,-0.0719000244140625,-0.003036411830357143,13.009310041155134,34.223358154296875,-1.1585867745535714,55.875,-13.875,26.0,-36.754999999999995,5.844791,33.05,1
0.9082388591766357,-0.06697142703192574,-0.14562857219151087,0.0010695975167410714,-0.0025276402064732142,13.004793439592634,34.22956466674805,0.17314801897321427,55.5,-13.75,26.125,-6.010625,5.840954,33.05,1
0.9081577096666609,-0.06932914222989764,-0.14111885513578143,0.04304417201450893,-0.0031441824776785713,13.016815185546875,34.22964859008789,2.395961216517857,55.375,-14.0,26.25,2.930625,5.834558,33.05,1
0.9064102806363787,-0.06930056878498622,-0.14536914450781685,-0.017443934849330357,-0.0029092843191964287,13.018458775111608,34.231689453125,4.794041224888393,55.375,-14.0,26.0,-9.266875,5.820486,33.03,1
0.9071028573172433,-0.07020685570580619,-0.13821485689708166,0.019336460658482144,-0.003230503627232143,13.005974905831474,34.2296028137207,6.202340262276786,55.25,-14.0,26.0,-7.935625,5.825603,33.03,1
0.9077737154279436,-0.06926857369286674,-0.13733599969318935,0.02604884556361607,-0.0029304722377232143,13.013722011021205,34.22933578491211,6.531206403459821,55.625,-14.0,26.0,9.445625,5.807693,33.03,1
0.9080765683310372,-0.07034971407481602,-0.14566628558295114,0.03074680873325893,-0.003282034737723214,13.014051164899554,34.2315788269043,5.83673095703125,55.625,-13.75,26.125,5.640000000000001,5.808972,33.03,1
0.9057017135620117,-0.0694605691092355,-0.154747428553445,-0.038109479631696426,-0.002934395926339286,13.001521519252233,34.231998443603516,4.211713518415179,55.5,-13.75,26.125,-11.79,5.797459,33.05,1
0.9077954278673445,-0.07164571217128209,-0.15302171298435757,0.04665553501674107,-0.0027740478515625,13.002530779157366,34.23430633544922,1.9481985909598214,55.625,-14.0,26.0,6.17625,5.794901,33.05,1
0.906018283707755,-0.07242171594074794,-0.15444685799734933,0.04312186104910714,-0.0030701555524553573,13.008416312081474,34.23272705078125,-0.19843401227678573,55.875,-14.0,26.0,17.013125,5.785946,33.05,1
0.9054845687321255,-0.07367428541183471,-0.15804685728890555,-0.07985857282366071,-0.003019932338169643,13.00323486328125,34.23548126220703,-1.8394077845982142,56.0,-13.75,26.0,-1.1612500000000001,5.771874,33.05,1
0.9055302824292865,-0.0734994295665196,-0.15794057096753802,0.021549159458705357,-0.0030063302176339284,12.996952601841517,34.235267639160156,-2.8333827427455356,55.75,-13.5,26.0,-7.73625,5.771874,33.03,1
0.9062377153124128,-0.07269257136753628,-0.15215428522654942,0.007431727818080357,-0.0027023751395089286,13.007298060825892,34.23435974121094,-3.020289829799107,56.0,-13.75,26.0,14.598125,5.768036,33.03,1
0.9059005723680769,-0.07287657260894775,-0.15572228363582066,0.03153180803571429,-0.003345860072544643,13.010373796735491,34.23566818237305,-2.7924019949776784,56.0,-13.625,26.0,2.751875,5.768036,33.03,1
0.9060982847213745,-0.07390171493802752,-0.15519085577556066,-0.06686619349888392,-0.003300083705357143,13.002245221819196,34.234371185302734,-2.532374790736607,56.0,-13.5,26.0,-13.12875,5.764199,33.03,1
0.9071154274259294,-0.07313485826764787,-0.15308799948011126,-0.009216482979910715,-0.0032663399832589288,12.997940063476562,34.23749923706055,-2.220668247767857,55.875,-13.625,26.0,12.745000000000001,5.770595,33.05,1
0.9069542871202741,-0.07170171499252319,-0.15050971371786934,0.08528424944196429,-0.0024481201171875,12.996047973632812,34.23939895629883,-1.7568533761160714,56.0,-13.5,26.0,6.071875,5.768036,33.05,1
0.9072194296973092,-0.07082514490400042,-0.14569942440305436,0.025053798130580358,-0.0033699253627232145,12.998827253069196,34.23647689819336,-1.2217930385044642,55.75,-13.875,26.0,-6.841875000000001,5.773153,33.05,1
0.9085920075007847,-0.06697028602872576,-0.14122971364430018,-0.09646859305245535,-0.0029043143136160713,12.994345528738839,34.236175537109375,-0.6249738420758929,55.625,-14.0,26.0,-9.515625,5.782108,33.05,1
0.9089440032414028,-0.06453142779214041,-0.13887885638645717,-0.047207205636160716,-0.0031258719308035715,12.982358660016741,34.236854553222656,0.04451206752232143,55.375,-14.0,26.25,10.533125,5.77955,33.03,1
0.9086285727364677,-0.06360457250050136,-0.13951542888368879,0.011171787806919643,-0.003007376534598214,12.978079659598214,34.236698150634766,1.0226266043526786,55.0,-14.0,26.25,2.7737499999999997,5.783388,33.03,1
0.9074765716280256,-0.06398285797664098,-0.14307428564344132,0.04919834681919643,-0.0028425816127232145,12.987570626395089,34.23886489868164,2.15521240234375,55.25,-14.0,26.375,-7.097499999999999,5.769316,33.03,1
0.9048274271828788,-0.06399200098855155,-0.14812000002179826,-0.015601370675223214,-0.0029618617466517856,12.985985892159599,34.2361946105957,3.1967686244419644,55.0,-14.0,26.125,-19.703125,5.770595,33.03,1
0.9078537178039551,-0.06432342903954642,-0.1424994284766061,-0.013536202566964285,-0.003035888671875,12.970860072544642,34.2385368347168,3.675022670200893,55.125,-14.0,26.125,7.964375,5.762919,33.05,1
0.9103234209333148,-0.07183085680007935,-0.13599999836512974,0.09249075753348214,-0.002813284737723214,12.970306396484375,34.23899459838867,3.3233555385044644,55.25,-14.0,26.25,9.384374999999999,5.762919,33.05,1
0.9093291425704956,-0.086365715776171,-0.14309371437345234,0.054141148158482144,-0.0028451974051339284,12.978306361607142,34.237178802490234,2.3099365234375,55.375,-14.25,26.375,-0.20437499999999997,5.746289,33.05,1
0.9092891427448818,-0.07566285678318568,-0.1502331440789359,-0.08499703543526786,-0.002785557338169643,12.974805559430804,34.24281311035156,1.0450090680803572,55.0,-15.375,26.875,-13.288125,5.743731,33.05,1
0.9064285721097673,-0.0662777144568307,-0.14482171603611538,-0.007767857142857143,-0.002928379603794643,12.96101815359933,34.24138259887695,-0.7238856724330357,53.125,-17.625,28.75,3.2175,5.750127,33.05,1
0.8800205714362008,-0.017369143281664168,-0.10096000126429966,0.04655142647879464,-0.0026675851004464286,12.961375645228795,34.24371337890625,-2.8045218331473216,50.0,-20.625,30.375,11.511875,5.792342,33.05,1
0.9264479998179844,-0.025258286680494037,-0.12320114306041173,0.03531633649553571,-0.002963954380580357,12.962474278041295,34.240234375,-4.521580287388393,50.625,-19.875,31.25,4.8549999999999995,5.83072,33.05,1
